advertising_id,recency,frequency,monetary
c476a73b-9248-473c-b0c2-6cee51bd4102,12,3,
ea8dde66-4a5f-46e8-a50e-11e24ed55177,12,3,
710f6862-2899-40a2-ab11-1510ae66de87,12,3,
396f3bc9-8945-441e-8449-927d46370ac3,12,3,
cef9589b-d0b4-494d-a374-4e28d0f16666,12,3,
c23bd674-a585-41c9-8a5e-9e153dfaa049,12,3,
e1029695-6d36-471e-9ea6-8be1d040d663,12,3,
13b02458-e4f6-465a-a8a4-a9eb5e958beb,12,3,
0ba3b333-6b74-4633-ae54-64735467acff,12,3,
91e477d9-4c64-4627-a579-35530f032c93,12,3,
fdd9e317-2604-46a3-afca-df812470b697,12,3,
04f80c70-ab64-4bc0-a18c-b4f9c9e3153d,12,3,
ea55c4e5-3050-4bb8-9c9e-e5000b1360a7,12,3,
320b6ab3-d39c-4b56-8e5c-c6d465f92e33,12,3,
a3a53f60-774f-4804-bb6e-5fd19f3ae3a1,12,3,
dcc7d888-5eb2-4ad1-ab1f-82b655d82640,12,3,
4d213aa5-5b4e-4439-872a-4ded119b56f6,12,3,
a02a8567-4aa5-485b-bb36-50344cefff15,12,3,
6ad869ee-4320-4276-9d54-a614c383e883,12,3,
ed000d2d-53e9-4d52-8262-23ad6b92f673,12,3,
d554b2f4-6737-453d-b4ed-43bd03ba657f,12,3,
84867592-4a06-40c9-aaa1-8cfb02383ca4,12,3,
a357b285-a3dc-498b-b2ef-857420e186f5,12,3,
daa68191-9aaf-4aeb-8a46-fbe33f1a0763,12,3,
ee3d950a-6d8a-4a16-9b19-088943150a2b,12,3,
2251fbf0-2f74-4199-ba7f-f0f290f980b9,12,3,
acee96be-3840-4ac1-9fb9-8060cdb71d1d,12,3,
ecebd57d-193f-4005-b5c4-7ce1ffdf2870,12,3,
d830f362-eef9-422c-82c9-3b05ef46b95e,12,3,
3f681494-b7f7-4df8-9f8b-745b0d4272a3,12,3,
dd389e46-2848-4962-946e-0a808f6b0dff,12,3,
b1314eb8-a26d-4efa-9f62-4227522b6cee,12,3,
717d9f68-fd70-4fbb-bb20-e34ab7c95da1,12,3,
93663595-bb8d-4d01-b071-63e7c143d1bf,12,3,
c099b1be-5e39-4858-966e-69297e37d238,12,3,
8446d0a4-cf3b-481e-9343-e0cc96479820,12,3,
d8b44b65-a0d1-4080-a5c4-0cf2298227df,12,3,
2daf4c96-4f44-4eb7-8d28-e0ecfe672319,12,3,
49898677-d1b6-4892-8ce5-c541d7bfa174,12,3,
0f7e5dad-d304-419c-894b-19b0ba833e3c,12,3,
10c1bdbc-55f6-46ff-8383-2b229c05b1d4,12,3,
258d0c9a-d12c-41e8-83fa-6c66d6d0421d,12,3,
94dd555a-6bab-4df7-a6c7-5041d73ccc2c,12,3,
7cf005a9-dd69-4ed0-a61f-644db3d20714,12,3,
4e43d1c3-c93c-48e6-8763-dd06329d7c5f,12,3,
b27d7c90-0f3f-4c3b-8413-6f7e480be273,12,3,
6ae39c30-9242-4086-8d0c-f09522cd0e8b,12,3,
a42bdc44-b666-411b-9cf0-a87753a5b938,12,3,
48fe4d3a-5d41-45ac-9319-ded52f48b540,12,3,
291114c9-b229-41d0-b8ca-c1e045a71591,12,3,
7bcc0dcb-a8e1-46ff-9983-4147aa1cd89f,12,3,
2613c0eb-21f0-443d-b2f6-12b65a905f8a,12,3,
025a9c1d-986c-4927-8cac-5abd71e1cb81,12,3,
2539c95e-7f1e-4951-9a23-45c1607595f7,12,3,
3dd1049b-bdff-432c-bb55-cee635e7fe2e,12,3,
df532b3c-ee69-482f-9c03-ef351cd28a50,12,3,
1be71331-b387-4253-8cd3-7ca1dfb18834,12,3,
4ba970f0-b688-4ff1-aeb3-b3e3e8de0a2a,12,3,
13143f06-f8ca-4615-a93d-6050395125d5,12,3,
4804f9aa-28e8-4acf-a02e-b33c67b90f5a,12,3,
d9582496-2ecb-4395-82f4-8f7f2b566cce,12,3,
91fe838c-dea2-4b58-88b8-ac2d785798d3,12,3,
fe2ef572-a156-4e87-9fe3-a552d1545f4d,12,3,
0af202cf-09d8-457d-94ca-ff0834408795,12,3,
9af7e9cd-103a-4d19-b008-c0e2b10faee2,12,3,
c33b81f8-dba6-482c-9596-9d5890ac6df3,12,3,
90e9777f-ee42-4570-8557-4acd9503ee12,12,3,
38dd99af-7af9-4172-8a78-140415a7a867,12,3,
db45f3f7-4d43-4ca4-ba58-b16a051497e2,12,3,
8b8b5ec4-841e-491f-914c-2d325a4eacac,12,3,
5276d4dc-902c-4ad8-b5b7-42eca5fb7cb6,12,3,
e9e78490-d2f8-4f6e-9629-1c5f0c52c29d,12,3,
2be8296c-4376-48bc-8ca0-9e0827df8623,12,3,
578c7bc9-b31c-44c9-adbf-b2a0a53e0b57,12,3,
3fb68332-fe55-4438-8c97-7df75b8278c0,12,3,
1fda5508-bc43-4bf0-86c7-f63cf31829d6,12,3,
95590d33-fb97-4af7-b9ce-70c81bd9fa9c,12,3,
da42354e-67c8-44b0-875c-cd93389c9185,12,3,
ac4d8935-0cd1-436c-85ef-519f1ccfed38,12,3,
a9d18012-7a72-4d00-88cc-ad26aa893e49,12,3,
4b1fc2d4-508d-4421-b47e-34ea17aec3fe,12,3,
ebd2c62c-19c4-4941-b78b-65900da6a124,12,3,
f07862ee-d253-4838-932f-34dc14e6fecb,12,3,
9430ea29-244e-4c46-8d0a-94624f1a0f17,12,3,
ef9c46cc-f922-4894-9faf-98aacf9ae5f0,12,3,
b8438e94-d04f-466a-8fe6-000fc71537b4,12,3,
04df3784-904b-4ced-b14b-82dcd3e07bc4,12,3,
1fefdd43-eb05-4216-98f8-7b7694eb32cb,12,3,
4d36d8e1-0799-4144-9ab1-9319810043b6,12,3,
00039083-92ef-4fff-a325-3397f25ba172,12,3,
678b7947-b09c-42eb-abec-08153e537982,12,3,
a6a04c60-c1a2-4e60-9a5e-7a8b79fbe285,12,3,
279f9555-c016-4b6a-a3db-f996544da875,12,3,
573b9452-48b0-4172-94e8-5173e860c4ab,12,3,
9d9609ce-03b1-46fe-bd6d-a2a821e86ff2,12,3,
0a518148-642e-48d1-9225-ee071a5c8383,12,3,
e972f92a-3020-403c-808b-7fbf4789e04d,12,3,
360cb3f0-5d3f-4860-b434-674ac5e3a4d1,12,3,
81eff5ea-bb6f-42f3-bc26-0bd20748d631,12,3,
e39286be-158b-4125-84a8-25dbffcf8c29,12,3,
f631a326-dfcc-4661-a671-19decd4fc4cf,12,3,
cef35c12-67ba-41c1-964e-c5ee1c155a0f,12,3,
9ad6d72a-5dff-4589-8057-ae50aabb85a0,12,3,
9a048c83-777c-4fce-b1c6-3b9f478c53dd,12,3,
9f3d2f65-4383-4fc3-a49d-334e000d2206,12,3,
0d17b4d0-d2b9-4852-8fef-92328391fe89,12,3,
d1c320c3-d7f9-43cd-9250-82368a56f104,12,3,
6cf49609-c351-4a64-9874-8ccf9a214305,12,3,
27cc68b2-ac11-4002-bb1e-b582ea984519,12,3,
24a14e2f-1689-4f3c-8d4c-52dc348e4fe6,12,3,
ade9af3d-2a12-4c3d-bf2a-5823eccda168,12,3,
d6b1a049-9501-40f5-9bf2-e1ce924fee90,12,3,
49ef248e-f61a-4017-8a58-f6643d9670a6,12,3,
d24e05a9-6cd8-40a5-925b-f8a594602dfd,12,3,
d3a365fd-11d6-43b2-86af-3c8b371f9169,12,3,
634d12c9-3b07-4626-ba76-4e66dc2793f5,12,3,
34aaa785-fb86-4d36-95ac-1e36aaf5d36d,12,3,
221ac38d-d7d5-4fd3-b0f8-353095cacee0,12,3,
acbdd362-8014-4bd6-9e3f-1fc9b2a8762d,12,3,
540c29fc-6861-428e-a370-d1c6632aacb2,12,3,
af9c368f-e27d-4057-95ec-0796dc027fbe,12,3,
54041ba3-3111-43fa-9011-d0efe254b34f,12,3,
cbde5edd-8167-445e-90fa-545846d98c5e,12,3,
009d29e4-693f-42ac-af1a-e4fc567379ba,12,3,
affd66dc-80b0-407c-8906-6d3ae14fbe85,12,3,
da8dcb65-db3b-418d-a71e-5a9e5360a1fc,12,3,
62014416-db59-4c58-9e02-d2d2751ed6ad,12,3,
06330dec-4a95-4b29-b2b8-c36dec6eb1b1,12,3,
04d093fb-6b80-4ad2-9e7e-ff4e2963b0ae,12,3,
94da0a10-b1fe-4bcf-a27e-b40704221fe6,12,3,
cf335305-6754-473d-b4f2-98dd4e741cb1,12,3,
b4a376c7-2ddf-4bf6-bb1a-e909413864c5,12,3,
7a409c8c-9fdb-4aec-9ef2-3af21ceb244e,12,3,
1819e5d1-05f7-4efb-8645-0102f2186667,12,3,
831dd8fe-4909-41dd-8ec4-47313ad06855,12,3,
1865be7f-8e52-4cf1-8e77-50f96750f799,12,3,
168c5481-410c-4f1c-9fea-59a5ed125d60,12,3,
9f5529fe-29ef-475b-a6a5-2da3447076be,12,3,
d05d21ad-1cd6-481e-866f-f0b158000648,12,3,
ad9fa642-d690-4cdf-a9db-c48e2d5e22c5,12,3,
9ae7ef28-a917-4104-8ae9-6d8938e1d931,12,3,
8858d93f-7945-4478-8ebc-573a4d11f28b,12,3,
427ada8f-17e3-43b5-8b08-f0345acf7e48,12,3,
2115215b-1c8d-45f5-ac96-f13af6c9ca6f,12,3,
ff10d1bd-782f-4037-b865-5c6515a8a2b4,12,3,
8509f302-d847-4a04-a73d-7b4d3d904769,12,3,
fd1bf962-144f-474e-a3a6-65db9ad2dddf,12,3,
cba8722d-22da-48e1-b1a5-47cae75bed5a,12,3,
a63ca117-45f5-4438-892c-b8e9d1aa0345,12,3,
64a291a8-0481-4555-8f9e-81de215d1d20,12,4,
a192b63a-cb49-4462-8a8f-3616e3320f15,12,4,
aa38f0bc-fa18-4f1e-ac37-5dcd33b72306,12,4,
b62a889f-28f5-47ba-8b6e-c192aec0e81e,12,4,
5e097ffb-534f-4970-a340-64dcc5089063,12,4,
14a50c9c-c7e0-40c0-a923-8483b4a584e1,12,4,
ef5941c0-0ad4-4c47-b94c-975e3305b66c,12,4,
0af329bf-eb56-4af0-872e-552e13e4dc9a,12,4,
cce43bfe-6d5b-4d24-8b2b-0089b501e2fa,12,4,
8f7e4a38-2676-4dff-9cbe-d53358bc1e6d,12,4,
95c60727-5aa1-4931-a469-47c47d077081,12,4,
306c4b61-3471-4895-8e01-db6c46be9f05,12,4,
cc835bc0-8dd3-4929-96cd-d02c3977ebfc,12,4,
4229c5e4-cb22-460a-b18b-2657d8d85296,12,4,
83b93000-76e2-48db-8b8d-5dd010be63fa,12,4,
64e2deca-b4a9-418b-bd62-1eb56b341cd0,12,4,
e56e7543-7eae-4593-8178-45a9ae307e60,12,4,
2f1cb22e-a919-48d0-99d1-5811477f678f,12,4,
1ba3c8ed-64ee-42dc-a938-3ea67ab248c8,12,4,
9c16650e-fda1-4b55-9e47-af513ec385e1,12,4,
116b9fe3-10fb-4a81-a607-4ed86f9860ed,12,4,
24191384-4a21-488c-aa5a-a064587429c6,12,4,
3d29bd65-a61e-4e20-bd9a-6b89eef4fe72,12,4,
4de56866-9d76-4a6f-892d-ad32089c6319,12,4,
8371c942-31e3-451a-90f4-028f74ff785d,12,4,
762cfdb8-91bd-4bd7-9304-1bb1949dcf15,12,4,
d4a131f6-29bc-4dc4-9fa6-cd2f9f93e3e8,12,4,
82f44664-8345-419a-9b2f-eb506a5b3a8d,12,4,
ae3f7060-00df-404d-9ff1-0218de9b01b7,12,4,
e63142f3-270e-4072-a2c7-7628c8f3dcbb,12,4,
ada2401b-2301-4cfb-829a-dad8d69a788d,12,4,
38cb02c1-02a6-459a-a2a1-e3f84ca61f98,12,4,
8e52d9e7-09df-4e9a-8378-5db748e185ba,12,4,
abb1c9b2-b325-4c8b-b02f-6a8a7947465b,12,4,
e2b3f5fe-73fa-4416-b2bc-27218a4bb6fb,12,4,
8db92b94-06ed-4063-85f4-d7f614506e1a,12,4,
fda86f14-c71f-41d8-8de2-1725aa5ab236,12,4,
8aa963c2-c082-4868-b863-43af00204c18,12,4,
2070b71f-39e1-4f3d-aa48-4201b1cadba4,12,4,
5ac20179-d703-446c-a839-f08d7d2aa961,12,4,
5a962165-5e37-40e3-a908-977c775c2aa5,12,4,
07e4c32d-5a6e-4ac6-ab6d-5b4e66679c1d,12,4,
e444aacf-568d-4732-9623-611f445834a7,12,4,
0fd38a71-9257-4869-bcc4-f95c081426dc,12,4,
2fcca906-0862-40a2-b006-7def866ad3bd,12,4,
7af9238a-bc82-425b-975a-d251c8ee5f83,12,4,
3caf2616-f109-4cf8-8843-10556f1ba9bd,12,4,
b82fc29a-0cc3-49f5-a6f6-68fc20e2bcd4,12,4,
137e186c-1837-4e9f-888d-8cd25b35e84f,12,4,
54fab1b7-9da3-45a3-aa77-e978ecd7ef0f,12,4,
f62c57c2-92b2-4a54-9e19-8c59b25fecb7,12,4,
759a6c49-da5b-4085-954d-3566ae54bfd4,12,4,
a0acd9ee-d525-4a0f-a262-7d5524c1b6f5,12,4,
02c46657-4941-4749-b401-095ffbe549d6,12,4,
34e7f39c-28e3-45b1-bfc9-e017e168cbf5,12,4,
760e3890-668e-4724-be82-c9ef00e3602d,12,4,
b2bbeadc-7e11-4243-af76-e5bb44d2ae03,12,4,
7edeb129-5a3b-4509-8506-84824c3ed4a2,12,4,
c0ed5bb1-c650-4378-a862-5be34d3a8861,12,4,
e78ca5f6-d5b1-4622-a5c2-ea2d0f1ade35,12,4,
ab8237e6-bec4-4f75-9252-be1a8d190627,12,4,
2684f430-7d64-43d9-ae07-18367c9f167b,12,4,
71ae0d3e-5a30-4604-9d89-85db630fb7a9,12,4,
a9270835-0b28-4d06-8469-7b040095e6f0,12,4,
5c649f1b-41d3-4df8-b3c9-ba6700cb1cd7,12,4,
47a03c17-3360-4c0a-906d-667051320d90,12,4,
aff6fbe4-1280-4cd8-9725-1e21e57b67ab,12,4,
e8b1aa62-5a1e-49dc-b94e-672d4e11b0f2,12,4,
de20878e-8c74-43cf-8b12-a8a3f7ab0954,12,4,
372e3c3e-b59c-4a6c-a749-c039dc7f271d,12,4,
8fb040d8-60a6-48cb-9bbd-9c2233daf84b,12,4,
3a419456-03bc-4e13-9035-3973b72437d0,12,4,
4cb5d47b-25c0-4c71-9913-657405d0c3cf,12,4,
30582784-8625-4da3-9c48-faa3a6af2fb0,12,4,
d7fa5a03-d233-4db1-a864-4e56e55860f1,12,4,
b78c9b7f-b8a5-49ad-ab4d-d0af5e83619c,12,4,
09468d33-a969-426a-b857-7fca57ea1051,12,4,
9c3775f9-2dc1-442a-951a-b4b03b33ac73,12,4,
fecbbb29-5064-429f-bef6-1a726440782d,12,4,
5d4de5e9-f177-490c-abd3-0a4426ee284c,12,4,
8d9610a8-1858-4c7c-ae27-981c9ee479dc,12,4,
14c08a79-c519-48e9-81f0-d87d426ef47d,12,4,
9a7f8d10-77e1-48da-827d-0185d8898645,12,4,
281ff45f-9aba-44ee-8330-687d3d905474,12,4,
e56068c4-683d-4748-b6d0-f80db92e7905,12,4,
3f8efa39-324e-4b01-b158-a1f1e1d3f984,12,4,
046dc416-4fc9-4494-a64b-60c308db67cd,12,4,
86b96a51-da6a-492f-af2d-43cd686c4430,12,4,
e7f241ab-db16-4a6a-9176-97a432374f48,12,4,
12373203-fbb0-4671-8483-7779d12a9773,12,4,
c0b9eb6b-fcf0-4f24-aa7e-5d47f2bf580c,12,4,
f3212f3b-27db-428d-b333-0dba17c8b691,12,4,
67a77ccb-8ae1-4771-8c3d-31dd9ff2523a,12,4,
67822497-c02e-4ade-af90-e69e47e57bfd,12,4,
c0b38068-367a-4990-8cea-2f510bd9b53f,12,4,
ad486f46-9d41-4f16-bd82-482438ffed97,12,4,
4a34e763-0b17-4785-a93e-7311f35704b1,12,4,
6fc95469-052c-4115-ba45-89b98d8bf262,12,4,
26623123-98dc-4960-ada8-75c9c74a6b58,12,4,
68c71f54-e625-4dec-8227-bd5f47cef1dd,12,4,
03ffbc16-fd75-4c03-aec9-8ff67a62e248,12,4,
d6ff20b0-b0db-4421-8ae7-fc7605722fec,12,4,
bd12776b-aac6-4730-9fcf-41abad38bc02,12,4,
178f5970-78b4-4148-8469-242e878a3f40,12,4,
bc6968c8-fb63-44c6-b630-63e4a6011e7e,12,4,
1ce2b489-68dc-4d64-93da-3277b2a364c5,12,4,
77642c76-ba40-4967-9a3e-5cde5cf4bf14,12,4,
21458d3e-4fd5-487f-aa27-1e61b8d50d92,12,4,
625d08b1-f4fc-4673-8b14-f99d1c5fc0d0,12,4,
0a044560-13fb-4359-a4bd-a151652584fe,12,4,
1655d8d6-5208-4a59-bff4-7842fb3bc3c2,12,4,
2de04f13-3792-4fb6-9d98-0b4c66b6bbb8,12,4,
4b68f0db-f4ef-4a10-aaca-fd9ff75033e2,12,4,
d16fb109-0268-4d64-9603-0c57a7d91080,12,4,
276610b6-acbc-4461-8cb9-a55bcb6e2689,12,4,
1f9ec3a2-910b-4d85-8e17-2534c281acaf,12,4,
29dd2108-e943-4fd3-9690-3f93b9d1cc24,12,4,
2ef0fa5c-e3e4-4906-820f-8d985efdf079,12,4,
67cf3b4f-e503-472f-a8fc-5d4ccaeea55e,12,4,
102e7fe9-5fbb-4144-b9b2-ab3b77e0a526,12,4,
af248e73-c7fd-4d99-bf06-8308cb5410f1,12,4,
2a278b60-c917-497d-b4b4-63fbca425edb,12,4,
6fbf76f0-ef7e-4c62-abe1-e0dc89a599fc,12,4,
86021cd9-2aa4-4f86-b777-2a7288302fa3,12,4,
b1867414-a1a6-463a-afd0-229a41c52e86,12,4,
1feea695-2326-40f2-a9d4-b58ccfcaf52b,12,4,
9a37a8cf-66bb-4197-abde-40e721cfd158,12,4,
e6176d5f-80c9-4abf-adea-6e4dc4a11167,12,4,
960d2d90-8f07-410e-830b-21bd66828db8,12,4,
9e4f6613-ac19-48b4-bdad-00feb0352b8d,12,4,
d7ea16b9-4e94-4b18-b066-09962a6fe9ad,12,4,
29007850-d9a3-4332-8f35-ce92d99a8f74,12,4,
8f3e1d41-248d-4178-8a34-27a8bdc69a90,12,4,
5ac698f1-0a2b-4f20-a5aa-e452ba65aafa,12,4,
07d9b7d4-2ea2-4e36-b369-b7696b311aab,12,4,
792dade6-489f-472f-a22b-45e16b954c83,12,4,
6e1ccb52-b4fa-49f1-9947-675b9225b08b,12,4,
af4172cc-fb8d-48f8-913a-e4ec36446014,12,4,
36f74b7b-93ad-4d7a-a261-b11ed1189df7,12,4,
de0034c6-152e-48bb-acde-8b449bcb1098,12,4,
2d1cdb71-b75b-4dc5-99ea-e50f96c055b6,12,4,
b8abc6cb-f1a3-425d-8798-a64847edfb07,12,4,
c26b1043-eaaf-4615-b02a-783d7567f028,12,4,
f05e7d46-5e87-47ca-ae2c-a9db9b9a02da,12,4,
112efc75-15e5-419a-b5fe-340fb018f854,12,4,
c047cd6b-ca0f-4ce0-a0c4-c453d5b15339,12,4,
be1fcfb1-9aca-45dc-b684-02b713141cc7,12,4,
e15cbae5-cca0-4c03-9c24-61e3f2d3f562,12,4,
7c3fd2c9-57b9-4acc-bd78-b6f3a2fc6fda,12,4,
06a13b16-8a16-4229-af2d-8871721f9eda,12,4,
5c01afd7-8980-45ad-a18b-fbd27557704e,12,4,
30a3a659-32e3-4cad-b211-915e5d1b03d6,12,4,
97337ef6-f91b-465f-b126-a48b8116ea31,12,4,
50802a7c-501f-4036-8892-4e8eb8814011,12,4,
3c4149ec-f869-4335-9a69-13e781840ec6,12,4,
457566ca-3f1b-4f46-a63f-7c79ff311798,12,4,
fd366d28-ec00-419e-8c9f-5372253b94a5,12,4,
628844dc-88b8-4c0b-ab4d-ad6f5b62a486,12,4,
58f63816-6f6b-43f5-978a-994d326b45a1,12,4,
10d78ded-fde1-47ee-814a-ad690c069efb,12,4,
828a9f34-6290-4cc5-8845-a0bef8670efa,12,4,
df08cfd4-2c9f-4edf-8836-fc19421ee40b,12,4,
6cce0436-cb6c-439d-b66e-dce7ea7a22f0,12,4,
0d12ecd0-92d0-4ff0-a852-81028c198db1,12,4,
d816ebf4-d674-4d56-879d-7bf5bb35c707,12,4,
162aebe7-d7f9-40a8-84d7-4333e553dbbf,12,4,
d731e9fe-a9e9-4357-8869-4baea7af734c,12,4,
5c7fe70e-7b17-4955-b1c0-468505300b1d,12,4,
e0f7e33c-d4be-4166-9aa0-e063be368ce3,12,4,
7f1bfd2d-5572-41b4-bef9-12a167ed1bfd,12,4,
88740646-ec0d-4ff5-a10b-d7b621378838,12,4,
93834790-2d9a-4ae5-85ca-01033712e546,12,4,
da3f5354-407a-42dd-9dc6-57a21b858122,12,4,
e5f42ad8-3b04-400c-89dc-828040d69b44,12,4,
9b256356-ccfb-4598-9af3-9294aae951fd,12,4,
23b96d0e-c84b-4214-9136-8a8dd1aa59f5,12,4,
2bf691a6-4276-4e99-9550-99298d46b96c,12,4,
f75eee12-5d17-461d-93c2-b8bf75efce61,12,4,
e4e10881-0b01-4e33-a16c-4f222c5125c3,12,4,
daf553f7-fac8-41cc-84e3-1da07dff477e,12,4,
7b3f0ddf-d1fb-46fb-94c6-7414ff087ca9,12,4,
d0a5991c-009e-4074-a2aa-091c75e21329,12,4,
a4b03d0c-8d65-4b72-80a4-c4699fafd666,12,4,
adef3c65-a252-46e9-93f3-3e12d629eb22,12,4,
9ed47b00-474b-40c3-b653-ef1b6d32e786,12,4,
158e2ddb-ada4-4335-8a57-db8e86a69207,12,4,
1ae4f5d9-6541-42ea-8252-ed8a072da375,12,4,
53545c94-776a-4c9e-98ba-7ac5b02bb57d,12,4,
cb532785-3a2b-42b5-a1c4-2162ad82ec58,12,5,
9cabc472-7f2e-4507-a35a-b7966c5aadd0,12,5,
fd1b091f-9b2b-432d-a9b0-b10d408ac494,12,5,
e38ca515-266d-4098-9ec6-1fbfedeb4f33,12,5,
f7122631-efc6-4a8b-8727-19999b4be0b0,12,5,
2bcbf43a-45f7-4fe3-b2c8-ef72d3ce5a70,12,5,
5c0e9a00-b980-4b12-ac3f-3c21af78e442,12,5,
00981864-82b1-43fd-af59-1373dd25c80c,12,5,
e5b0dbd1-8602-4e42-81a3-846270efb7ad,12,5,
80b1b5b8-4244-408f-b61b-bbda09f0b55f,12,5,
d288256f-f3c6-46c6-acf0-8eaf9661e9bf,12,5,
de2c026e-a659-4b39-a2d8-fa48ccd32863,12,5,
1579701b-81d7-4a56-b325-32592713ab11,12,5,
df8a66ac-ce0c-4a76-b876-da77645744a0,12,5,
6520c96c-2b8a-4526-9af9-d2c9e8811eea,12,5,
d4e8d685-2720-435f-bb32-3b0ea1609bd1,12,5,
4b94ba70-4524-4a33-922f-89450ee46077,12,5,
8eda505f-5db2-45de-b995-38dc12466cce,12,5,
6b1fad31-7cdc-4f7c-b2f7-6d0f5ec72604,12,5,
97a7df85-75c3-442b-a026-dfe2c9d45c83,12,5,
c69c1a8d-ac86-47ea-be8b-7df48fa7cf6d,12,5,
59196be3-3688-4ee2-8163-c69646261117,12,5,
fcdb733b-6561-4456-8aba-83c5e1181aad,12,5,
0d79ebfa-68c1-4387-b4dc-2dc8bc0498b3,12,5,
defc7912-6887-4a59-93c7-fd542f34e565,12,5,
4749ac4a-988a-4e64-be06-3b21121520ad,12,5,
eda46db4-f7ad-4425-9833-9fc19a2334fd,12,5,
1442d883-bef4-4ebe-9ae9-a91d86a06c96,12,5,
72241be2-fceb-40ec-96b2-c1c6186ef4c7,12,5,
196cb30c-4d8f-442d-be0c-a357c6642a1d,12,5,
7ec731bd-20e5-4351-9ca4-8bc6f11094f8,12,5,
02e1b7a7-72ff-42fa-9fd1-7167d0661224,12,5,
b8f89fb6-325c-4e75-8a48-437ccf57c6b2,12,5,
a176534f-180d-4ea9-a116-654ba64c334a,12,5,
ddbc89dc-2bc6-4dbc-8a16-5c20dbea1727,12,5,
fb40c4d4-aefc-46b7-9e37-619485dd219f,12,5,
bd8c4147-7a7f-4008-a7b2-e1b26d73b4db,12,5,
95d9ae26-0207-4a5b-a3e4-78d94c3b3da8,12,5,
539ab69e-3002-4389-a786-08cf588f3bbf,12,5,
f58db56c-b6bc-495b-a5c0-b2e4fead6f85,12,5,
f2985388-c1ba-4268-a2c0-5c0df4c847e6,12,5,
c6775ab4-3d9a-49f2-8132-6c2db0f22c56,12,5,
4083dd38-f16d-46aa-8c4a-1715130922d9,12,5,
7fe22ce7-c92e-4255-ad23-c1b4e5982d44,12,5,
7f45b615-7f19-4f1b-907c-7fa8e06c7414,12,5,
b824f10c-345f-4d0e-8504-84d5ba22937e,12,5,
813e29fb-f8fc-4497-9f87-cc89c0c5d0ab,12,5,
3b493e9b-54e9-41b7-81be-f0869a20bd5d,12,5,
43b38097-f21d-46bc-950c-3e0c46fbf2df,12,5,
03b560c7-8dcc-4123-85fc-d1bba17e69e7,12,5,
d6da29b9-58f3-4f08-8f8c-56d23bd2844c,12,5,
f01f8331-ce77-4926-908c-5a780a637f8f,12,5,
e644ec20-fae7-4838-b3f1-37af94d8e20b,12,5,
21e7727c-5d09-46bc-8b67-b8032035511a,12,5,
154e8b6a-2303-47cd-b533-e045db913cbd,12,5,
96dc2aaf-523d-4690-abe7-a08a80d0bc6e,12,5,
6e3026b3-ffb3-4b8d-856c-c8fbc1c10475,12,5,
53c93157-e4f7-49f3-b9b5-eb99d290859e,12,5,
ec16ab8a-4788-475f-85fe-b0893bd93e13,12,5,
d49ffda2-9f39-4dc6-8b01-2fb8485d1fd8,12,5,
d29390d4-f622-46dc-9f05-9a1b609bd0b4,12,5,
75bbe2bf-1019-4da2-ad60-18a7ea7179bf,12,5,
d95f5e1f-c7e2-4dae-8999-72a7ae7d43d9,12,5,
219f4126-d5a3-4910-bf6e-e08be5aa0b4f,12,5,
9493c990-02d3-4b77-af13-96c43c78c364,12,5,
72ceec92-de2c-46de-9e93-889f4adea500,12,5,
9a4c3e66-3a03-4632-9f8b-649bbb44c5be,12,5,
8ccd31a9-11cc-4453-8f1e-021d1e99aca5,12,5,
fe1f9771-3abc-467e-bb20-b838eb09a0f5,12,5,
20f29b92-4a67-4bdb-8903-678f2a985fed,12,5,
bea883d6-1372-4e89-b468-913c13da456e,12,5,
dcef342e-52ac-4d53-90d2-7336ec553a5c,12,5,
801f28bf-9e73-4683-883d-068c373fad39,12,5,
4d4af587-2336-424b-b8fe-dc8b25522c23,12,5,
a32a7cf4-0f79-41dd-a6fa-f728cb59178e,12,5,
ea364640-b0e1-4140-a3a8-3e19cb2065b0,12,5,
e637904a-81d7-4f49-ae8c-7e673089895e,12,5,
32809c7e-d344-4585-9c84-75935927d077,12,5,
84cbbc70-00c5-43d9-a4be-2d1f307664e4,12,5,
ebd4e757-fc2b-458b-96e3-d4519bec94fe,12,5,
8e682620-1301-4f04-a78b-7df3523219b1,12,5,
bdad147f-677e-42ad-aa84-8e640cd9020a,12,5,
0a662451-9b33-4814-96c6-14b6f47b67a8,12,5,
db064bc1-804d-45dc-9c40-54d49fdb3e59,12,5,
cd2818a1-c6fc-4071-8dc5-40147dc41805,12,5,
05da0411-f540-461d-909c-67d85e370250,12,5,
06055996-abf4-406e-ac2a-8f0b1648aa69,12,5,
8b15c908-3084-4f0b-8b61-5fe62d2052d3,12,5,
64a58f74-9cf1-4057-a438-32789956a7b8,12,5,
a492476a-19cd-4351-8f6f-2c32b2df4ec0,12,5,
b061d3c5-92ea-4331-a172-4653de0a2503,12,5,
fa009850-a45a-4ea6-a9aa-9a7b2812c0b4,12,5,
45766622-af13-4ff0-8984-598afab9c813,12,5,
d5c6592d-b107-4a0c-b99c-eb16afa76cf3,12,5,
ed39b4b7-3e75-464c-bdb4-11df84390db9,12,5,
c1763486-32fe-4091-b8b3-dc43bfafb83a,12,5,
688e40c9-059c-430a-b179-c934c2428643,12,5,
2f379555-3420-44a1-9853-4a72ccec8883,12,5,
1fdb1fc8-ff07-4847-a658-4b89c00b884e,12,5,
