project,country,install_date,user_count,buyer,dau,rev,LTV1,LTV3,LTV7
SL,Malawi,2020-05-03,4,0,18,0.0,0.0,0.0,0.0
SL,Mauritius,2020-04-21,2,0,6,0.0,0.0,0.0,0.0
SL,Slovakia,2020-05-17,3,0,16,0.0,0.0,0.0,0.0
SL,Croatia,2020-03-24,8,1,12,0.994139,0.0,0.994139,0.994139
SL,Madagascar,2020-05-02,3,0,19,0.0,0.0,0.0,0.0
SL,Congo - Brazzaville,2020-05-12,10,0,18,0.0,0.0,0.0,0.0
SL,South Korea,2020-03-26,17,1,99,14.2202,0.0,14.2202,14.2202
SL,Yemen,2020-03-29,12,0,79,0.0,0.0,0.0,0.0
SL,Sierra Leone,2020-04-13,2,0,4,0.0,0.0,0.0,0.0
SL,Benin,2020-03-17,1,0,5,0.0,0.0,0.0,0.0
SL,Maldives,2020-05-04,6,0,18,0.0,0.0,0.0,0.0
SL,Sri Lanka,2020-05-17,21,0,133,0.0,0.0,0.0,0.0
SL,Bosnia & Herzegovina,2020-05-19,1,0,9,0.0,0.0,0.0,0.0
SL,Tanzania,2020-05-19,7,0,41,0.0,0.0,0.0,0.0
SL,Vietnam,2020-05-09,2596,10,7886,27.991411,11.284186000000002,16.41425,23.101694
SL,Serbia,2020-04-02,2,0,8,0.0,0.0,0.0,0.0
SL,Uruguay,2020-04-02,7,0,23,0.0,0.0,0.0,0.0
SL,Singapore,2020-03-29,9,1,108,11.874151000000001,11.874151000000001,11.874151000000001,11.874151000000001
SL,Dominica,2020-03-27,1,0,1,0.0,0.0,0.0,0.0
SL,Somalia,2020-04-10,2,0,9,0.0,0.0,0.0,0.0
SL,South Africa,2020-03-19,39,0,211,0.0,0.0,0.0,0.0
SL,Benin,2020-04-09,6,0,21,0.0,0.0,0.0,0.0
SL,Rwanda,2020-05-02,1,0,1,0.0,0.0,0.0,0.0
SL,Réunion,2020-03-28,1,0,15,0.0,0.0,0.0,0.0
SL,Bahamas,2020-05-11,1,0,5,0.0,0.0,0.0,0.0
SL,Denmark,2020-04-16,1,0,4,0.0,0.0,0.0,0.0
SL,Papua New Guinea,2020-04-27,1,0,11,0.0,0.0,0.0,0.0
SL,Poland,2020-05-06,10,0,84,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-05-04,13,0,37,0.0,0.0,0.0,0.0
SL,Gabon,2020-04-27,5,0,14,0.0,0.0,0.0,0.0
SL,Moldova,2020-03-30,3,0,12,0.0,0.0,0.0,0.0
SL,Turkmenistan,2020-03-25,4,0,18,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-04-30,3,0,15,0.0,0.0,0.0,0.0
SL,Belgium,2020-03-25,10,0,28,0.0,0.0,0.0,0.0
SL,Brazil,2020-05-14,1092,3,3170,13.363067,6.335934,8.212748,13.363067
SL,Mauritius,2020-05-02,5,0,10,0.0,0.0,0.0,0.0
SL,Angola,2020-05-07,2,0,4,0.0,0.0,0.0,0.0
SL,Mozambique,2020-04-10,1,0,9,0.0,0.0,0.0,0.0
SL,Sudan,2020-05-22,17,0,139,0.0,0.0,0.0,0.0
SL,Spain,2020-05-09,186,0,339,0.0,0.0,0.0,0.0
SL,Malaysia,2020-04-15,349,3,1244,4.146318,3.8031289999999998,4.146318,4.146318
SL,Russia,2020-04-26,190,2,665,3.809766,3.003906,3.809766,3.809766
SL,France,2020-04-21,72,1,242,16.198871,0.0,5.421471,16.198871
SL,Tunisia,2020-05-08,78,0,147,0.0,0.0,0.0,0.0
SL,Turkey,2020-05-13,415,2,1027,3.168659,0.0,1.144792,3.168659
SL,Ghana,2020-03-23,15,0,63,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-03-19,3,0,16,0.0,0.0,0.0,0.0
SL,Guatemala,2020-05-22,32,0,188,0.0,0.0,0.0,0.0
SL,Libya,2020-05-16,21,0,202,0.0,0.0,0.0,0.0
SL,China,2020-05-17,17,0,48,0.0,0.0,0.0,0.0
SL,Japan,2020-04-01,29,0,123,0.0,0.0,0.0,0.0
SL,United Arab Emirates,2020-04-26,18,0,95,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-05-14,7,0,32,0.0,0.0,0.0,0.0
SL,New Zealand,2020-05-24,4,0,27,0.0,0.0,0.0,0.0
SL,South Korea,2020-04-12,80,2,165,101.375124,46.910096999999993,47.820168999999993,47.820168999999993
SL,Dominican Republic,2020-05-22,29,0,177,0.0,0.0,0.0,0.0
SL,Ghana,2020-05-02,18,0,72,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-04-21,3,0,21,0.0,0.0,0.0,0.0
SL,Kazakhstan,2020-05-04,48,0,156,0.0,0.0,0.0,0.0
SL,Japan,2020-03-31,19,0,119,0.0,0.0,0.0,0.0
SL,Nicaragua,2020-04-22,20,0,86,0.0,0.0,0.0,0.0
SL,Bolivia,2020-03-18,42,0,231,0.0,0.0,0.0,0.0
SL,Panama,2020-04-14,7,0,38,0.0,0.0,0.0,0.0
SL,Afghanistan,2020-04-11,4,0,37,0.0,0.0,0.0,0.0
SL,United Arab Emirates,2020-04-29,21,0,88,0.0,0.0,0.0,0.0
SL,Nigeria,2020-03-23,40,0,228,0.0,0.0,0.0,0.0
SL,Estonia,2020-04-17,2,0,3,0.0,0.0,0.0,0.0
SL,Cameroon,2020-05-06,8,0,32,0.0,0.0,0.0,0.0
SL,Bolivia,2020-05-16,28,0,274,0.0,0.0,0.0,0.0
SL,Mozambique,2020-05-03,4,0,13,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-05-19,3,0,16,0.0,0.0,0.0,0.0
SL,Gabon,2020-05-11,6,0,25,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-04-26,6,0,11,0.0,0.0,0.0,0.0
SL,Kyrgyzstan,2020-04-20,13,0,52,0.0,0.0,0.0,0.0
SL,Mongolia,2020-04-23,18,0,80,0.0,0.0,0.0,0.0
SL,Kuwait,2020-05-20,4,0,22,0.0,0.0,0.0,0.0
SL,Malta,2020-04-22,2,0,3,0.0,0.0,0.0,0.0
SL,Denmark,2020-05-11,11,0,17,0.0,0.0,0.0,0.0
SL,Italy,2020-03-19,41,0,181,0.0,0.0,0.0,0.0
SL,Albania,2020-05-01,5,0,15,0.0,0.0,0.0,0.0
SL,Japan,2020-04-27,19,0,94,0.0,0.0,0.0,0.0
SL,Taiwan,2020-05-17,19,0,134,0.0,0.0,0.0,0.0
SL,New Caledonia,2020-04-24,2,0,16,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-04-15,3,0,23,0.0,0.0,0.0,0.0
SL,Brunei,2020-03-24,7,0,27,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-04-26,10,0,20,0.0,0.0,0.0,0.0
SL,Gambia,2020-05-10,2,0,5,0.0,0.0,0.0,0.0
SL,Oman,2020-03-27,6,0,28,0.0,0.0,0.0,0.0
SL,Guyana,2020-04-14,2,0,22,0.0,0.0,0.0,0.0
SL,Portugal,2020-05-19,6,0,27,0.0,0.0,0.0,0.0
SL,China,2020-05-14,23,0,60,0.0,0.0,0.0,0.0
SL,El Salvador,2020-05-19,7,0,67,0.0,0.0,0.0,0.0
SL,Egypt,2020-04-20,354,1,1587,6.3577569999999994,3.174568,3.174568,3.174568
SL,Israel,2020-03-19,11,0,62,0.0,0.0,0.0,0.0
SL,Morocco,2020-04-20,55,0,175,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-04-13,7,0,49,0.0,0.0,0.0,0.0
SL,Moldova,2020-04-11,6,0,20,0.0,0.0,0.0,0.0
SL,Chile,2020-05-17,25,0,164,0.0,0.0,0.0,0.0
SL,Belgium,2020-04-20,3,1,19,2.69829,0.0,0.0,0.0
SL,Canada,2020-04-16,11,0,57,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-05-03,11,0,48,0.0,0.0,0.0,0.0
SL,New Zealand,2020-04-27,3,0,17,0.0,0.0,0.0,0.0
SL,Taiwan,2020-05-01,11,0,73,0.0,0.0,0.0,0.0
SL,Georgia,2020-04-18,4,0,17,0.0,0.0,0.0,0.0
SL,,2020-04-15,6,0,36,0.0,0.0,0.0,0.0
SL,Sri Lanka,2020-05-23,24,0,119,0.0,0.0,0.0,0.0
SL,Czechia,2020-04-20,9,0,32,0.0,0.0,0.0,0.0
SL,Martinique,2020-04-17,1,0,3,0.0,0.0,0.0,0.0
SL,Georgia,2020-04-19,3,0,15,0.0,0.0,0.0,0.0
SL,Belarus,2020-03-25,13,0,59,0.0,0.0,0.0,0.0
SL,Vietnam,2020-04-19,1855,11,7145,66.923463,30.280347999999996,54.632552999999994,59.739697
SL,Ireland,2020-04-14,2,0,9,0.0,0.0,0.0,0.0
SL,Suriname,2020-04-18,4,0,16,0.0,0.0,0.0,0.0
SL,Mali,2020-05-10,7,0,32,0.0,0.0,0.0,0.0
SL,Cuba,2020-04-19,8,0,65,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-04-16,2,0,18,0.0,0.0,0.0,0.0
SL,Belarus,2020-05-19,11,0,105,0.0,0.0,0.0,0.0
SL,Vietnam,2020-03-25,2498,10,7339,207.135528,11.188879,41.167712999999992,83.325262999999993
SL,Barbados,2020-03-18,1,0,11,0.0,0.0,0.0,0.0
SL,Indonesia,2020-05-20,4184,14,20893,27.163044000000003,13.472510999999999,24.409815000000002,27.163044000000003
SL,Jamaica,2020-03-19,12,0,56,0.0,0.0,0.0,0.0
SL,Bulgaria,2020-04-13,6,0,15,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-04-29,1,0,14,0.0,0.0,0.0,0.0
SL,Togo,2020-04-26,3,0,18,0.0,0.0,0.0,0.0
SL,Slovakia,2020-04-20,4,0,8,0.0,0.0,0.0,0.0
SL,Zambia,2020-03-27,2,0,17,0.0,0.0,0.0,0.0
SL,Senegal,2020-04-27,6,0,22,0.0,0.0,0.0,0.0
SL,Taiwan,2020-05-18,9,0,67,0.0,0.0,0.0,0.0
SL,Portugal,2020-05-06,7,0,18,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-05-03,4,0,16,0.0,0.0,0.0,0.0
SL,Guyana,2020-05-05,4,0,27,0.0,0.0,0.0,0.0
SL,Mongolia,2020-04-28,17,0,61,0.0,0.0,0.0,0.0
SL,Niger,2020-05-18,1,0,10,0.0,0.0,0.0,0.0
SL,Latvia,2020-05-18,2,0,8,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-03-28,11,0,22,0.0,0.0,0.0,0.0
SL,Kazakhstan,2020-03-31,33,0,159,0.0,0.0,0.0,0.0
SL,Romania,2020-04-03,4,0,29,0.0,0.0,0.0,0.0
SL,Greece,2020-04-15,14,0,47,0.0,0.0,0.0,0.0
SL,Australia,2020-04-10,9,1,49,12.985924,0.0,0.0,0.0
SL,Netherlands,2020-03-23,13,0,72,0.0,0.0,0.0,0.0
SL,South Korea,2020-04-27,23,0,77,0.0,0.0,0.0,0.0
SL,Kyrgyzstan,2020-04-23,25,0,57,0.0,0.0,0.0,0.0
SL,Mauritania,2020-03-24,1,0,12,0.0,0.0,0.0,0.0
SL,Sri Lanka,2020-04-16,21,0,77,0.0,0.0,0.0,0.0
SL,Ghana,2020-03-17,15,0,58,0.0,0.0,0.0,0.0
SL,Sudan,2020-03-25,12,0,68,0.0,0.0,0.0,0.0
SL,India,2020-05-03,1593,4,5306,14.544361,0.133154,8.0680579999999988,14.01487
SL,Tajikistan,2020-04-17,3,0,33,0.0,0.0,0.0,0.0
SL,Antigua & Barbuda,2020-03-18,1,0,5,0.0,0.0,0.0,0.0
SL,Djibouti,2020-04-15,3,0,8,0.0,0.0,0.0,0.0
SL,Mauritania,2020-04-01,1,0,10,0.0,0.0,0.0,0.0
SL,Palestine,2020-04-11,12,0,27,0.0,0.0,0.0,0.0
SL,St. Vincent & Grenadines,2020-05-03,1,0,6,0.0,0.0,0.0,0.0
SL,Syria,2020-03-31,16,0,103,0.0,0.0,0.0,0.0
SL,Malawi,2020-04-05,1,0,10,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-04-30,5,0,28,0.0,0.0,0.0,0.0
SL,Papua New Guinea,2020-05-20,2,0,17,0.0,0.0,0.0,0.0
SL,Honduras,2020-04-11,10,0,67,0.0,0.0,0.0,0.0
SL,Nigeria,2020-05-13,145,0,460,0.0,0.0,0.0,0.0
SL,Jordan,2020-04-07,13,0,59,0.0,0.0,0.0,0.0
SL,Bangladesh,2020-04-03,50,0,224,0.0,0.0,0.0,0.0
SL,United States,2020-05-06,337,8,1208,119.82000000000002,79.91,100.88,100.88
SL,Sri Lanka,2020-05-04,18,0,57,0.0,0.0,0.0,0.0
SL,Nigeria,2020-04-26,33,0,259,0.0,0.0,0.0,0.0
SL,Nigeria,2020-04-30,44,0,269,0.0,0.0,0.0,0.0
SL,Nepal,2020-03-27,54,0,195,0.0,0.0,0.0,0.0
SL,Laos,2020-03-24,62,0,341,0.0,0.0,0.0,0.0
SL,Fiji,2020-05-12,7,0,18,0.0,0.0,0.0,0.0
SL,Germany,2020-04-16,64,1,255,3.229274,0.0,0.0,0.0
SL,Peru,2020-03-22,141,0,677,0.0,0.0,0.0,0.0
SL,Gambia,2020-05-12,3,0,6,0.0,0.0,0.0,0.0
SL,Slovakia,2020-04-11,6,0,11,0.0,0.0,0.0,0.0
SL,Panama,2020-03-17,15,0,54,0.0,0.0,0.0,0.0
SL,United Kingdom,2020-04-29,39,0,176,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-04-28,6,0,19,0.0,0.0,0.0,0.0
SL,Israel,2020-05-20,7,0,52,0.0,0.0,0.0,0.0
SL,United Arab Emirates,2020-04-09,22,0,89,0.0,0.0,0.0,0.0
SL,Haiti,2020-05-13,23,0,53,0.0,0.0,0.0,0.0
SL,El Salvador,2020-04-05,12,0,66,0.0,0.0,0.0,0.0
SL,Georgia,2020-04-16,8,0,26,0.0,0.0,0.0,0.0
SL,Qatar,2020-04-17,3,0,12,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-05-19,6,0,42,0.0,0.0,0.0,0.0
SL,Guatemala,2020-05-17,25,0,209,0.0,0.0,0.0,0.0
SL,Italy,2020-03-23,51,0,223,0.0,0.0,0.0,0.0
SL,Somalia,2020-03-19,2,0,14,0.0,0.0,0.0,0.0
SL,Vietnam,2020-04-03,1577,4,7104,17.163869,0.0,2.802275,2.802275
SL,Vietnam,2020-05-12,2192,6,6923,65.702415,34.003506,39.404562,41.459564
SL,Bolivia,2020-03-30,32,0,247,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-03-28,3,0,17,0.0,0.0,0.0,0.0
SL,Zambia,2020-05-11,17,0,40,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-04-06,3,0,7,0.0,0.0,0.0,0.0
SL,Belarus,2020-05-16,18,0,145,0.0,0.0,0.0,0.0
SL,Cameroon,2020-04-22,7,0,44,0.0,0.0,0.0,0.0
SL,Finland,2020-04-09,4,0,9,0.0,0.0,0.0,0.0
SL,Latvia,2020-05-06,6,0,11,0.0,0.0,0.0,0.0
SL,Hungary,2020-03-29,7,0,30,0.0,0.0,0.0,0.0
SL,Seychelles,2020-05-19,1,0,5,0.0,0.0,0.0,0.0
SL,Brunei,2020-03-21,3,0,26,0.0,0.0,0.0,0.0
SL,Bhutan,2020-04-29,6,0,25,0.0,0.0,0.0,0.0
SL,Haiti,2020-04-28,5,0,17,0.0,0.0,0.0,0.0
SL,Costa Rica,2020-05-19,14,0,71,0.0,0.0,0.0,0.0
SL,Bhutan,2020-05-06,6,0,29,0.0,0.0,0.0,0.0
SL,Yemen,2020-04-26,19,0,107,0.0,0.0,0.0,0.0
SL,Oman,2020-04-23,9,0,29,0.0,0.0,0.0,0.0
SL,Réunion,2020-04-18,6,0,18,0.0,0.0,0.0,0.0
SL,Albania,2020-04-16,4,0,10,0.0,0.0,0.0,0.0
SL,Kyrgyzstan,2020-05-23,21,0,122,0.0,0.0,0.0,0.0
SL,Belarus,2020-04-05,14,0,62,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-05-19,3,0,10,0.0,0.0,0.0,0.0
SL,Czechia,2020-04-18,10,0,36,0.0,0.0,0.0,0.0
SL,Ireland,2020-04-18,3,0,9,0.0,0.0,0.0,0.0
SL,Seychelles,2020-03-18,1,0,8,0.0,0.0,0.0,0.0
SL,Bhutan,2020-05-07,7,0,29,0.0,0.0,0.0,0.0
SL,Panama,2020-04-08,15,0,56,0.0,0.0,0.0,0.0
SL,Albania,2020-05-16,4,0,24,0.0,0.0,0.0,0.0
SL,Oman,2020-03-26,5,0,22,0.0,0.0,0.0,0.0
SL,Georgia,2020-04-26,11,0,33,0.0,0.0,0.0,0.0
SL,Tonga,2020-05-01,2,0,3,0.0,0.0,0.0,0.0
SL,Tajikistan,2020-04-21,2,0,28,0.0,0.0,0.0,0.0
SL,Belgium,2020-03-19,4,0,33,0.0,0.0,0.0,0.0
SL,Namibia,2020-03-29,3,0,10,0.0,0.0,0.0,0.0
SL,Mauritius,2020-04-06,6,0,17,0.0,0.0,0.0,0.0
SL,Albania,2020-05-10,25,0,61,0.0,0.0,0.0,0.0
SL,Bulgaria,2020-04-28,4,0,17,0.0,0.0,0.0,0.0
SL,Antigua & Barbuda,2020-05-09,1,0,5,0.0,0.0,0.0,0.0
SL,Martinique,2020-04-21,2,0,4,0.0,0.0,0.0,0.0
SL,Albania,2020-04-29,2,0,12,0.0,0.0,0.0,0.0
SL,Thailand,2020-03-25,339,1,1454,7.2620829999999987,0.0,0.0,0.0
SL,U.S. Virgin Islands,2020-03-21,1,0,2,0.0,0.0,0.0,0.0
SL,Gabon,2020-03-25,3,0,14,0.0,0.0,0.0,0.0
SL,Suriname,2020-03-28,3,0,18,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-04-09,3,0,14,0.0,0.0,0.0,0.0
SL,New Caledonia,2020-04-22,1,0,13,0.0,0.0,0.0,0.0
SL,Slovenia,2020-04-28,1,0,1,0.0,0.0,0.0,0.0
SL,El Salvador,2020-03-18,9,0,50,0.0,0.0,0.0,0.0
SL,El Salvador,2020-05-21,13,0,76,0.0,0.0,0.0,0.0
SL,North Macedonia,2020-04-06,3,0,8,0.0,0.0,0.0,0.0
SL,Papua New Guinea,2020-04-08,1,0,10,0.0,0.0,0.0,0.0
SL,Guyana,2020-05-08,11,0,27,0.0,0.0,0.0,0.0
SL,Belarus,2020-04-16,17,0,60,0.0,0.0,0.0,0.0
SL,Uganda,2020-04-29,4,0,35,0.0,0.0,0.0,0.0
SL,Uruguay,2020-03-23,12,0,34,0.0,0.0,0.0,0.0
SL,Paraguay,2020-03-21,11,0,47,0.0,0.0,0.0,0.0
SL,Botswana,2020-05-21,2,0,15,0.0,0.0,0.0,0.0
SL,Mozambique,2020-05-21,1,0,14,0.0,0.0,0.0,0.0
SL,Niger,2020-04-11,1,0,5,0.0,0.0,0.0,0.0
SL,Aruba,2020-04-22,1,0,1,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-04-19,3,0,21,0.0,0.0,0.0,0.0
SL,Jordan,2020-03-23,19,0,64,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-03-25,5,0,41,0.0,0.0,0.0,0.0
SL,Taiwan,2020-05-15,21,0,133,0.0,0.0,0.0,0.0
SL,Estonia,2020-05-14,1,0,7,0.0,0.0,0.0,0.0
SL,Moldova,2020-05-02,7,0,18,0.0,0.0,0.0,0.0
SL,Romania,2020-03-23,16,0,56,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-05-08,3,0,9,0.0,0.0,0.0,0.0
SL,Vietnam,2020-05-01,2795,10,8682,110.70852200000002,30.990157999999997,51.234279,81.968883
SL,Indonesia,2020-04-16,2452,9,13041,24.494606000000005,1.123541,14.142919000000001,22.142716000000004
SL,Russia,2020-04-06,157,1,578,0.976957,0.0,0.976957,0.976957
SL,United States,2020-03-31,245,2,1220,7.98,4.99,4.99,7.98
SL,Bhutan,2020-04-27,6,0,23,0.0,0.0,0.0,0.0
SL,Mexico,2020-04-21,145,1,862,11.790173,0.837378,0.837378,0.837378
SL,Cameroon,2020-04-14,6,0,28,0.0,0.0,0.0,0.0
SL,Taiwan,2020-05-23,30,0,122,0.0,0.0,0.0,0.0
SL,United Arab Emirates,2020-04-05,17,0,93,0.0,0.0,0.0,0.0
SL,Jamaica,2020-04-09,12,0,54,0.0,0.0,0.0,0.0
SL,Singapore,2020-04-22,19,0,108,0.0,0.0,0.0,0.0
SL,Brunei,2020-05-14,20,0,65,0.0,0.0,0.0,0.0
SL,Australia,2020-04-07,13,0,40,0.0,0.0,0.0,0.0
SL,Mexico,2020-05-01,233,1,983,0.819096,0.0,0.819096,0.819096
SL,Honduras,2020-03-22,14,0,77,0.0,0.0,0.0,0.0
SL,Kenya,2020-04-18,26,0,115,0.0,0.0,0.0,0.0
SL,Réunion,2020-04-25,3,0,14,0.0,0.0,0.0,0.0
SL,Uzbekistan,2020-04-27,27,0,156,0.0,0.0,0.0,0.0
SL,Bhutan,2020-03-19,3,0,21,0.0,0.0,0.0,0.0
SL,Paraguay,2020-03-29,11,0,51,0.0,0.0,0.0,0.0
SL,Hungary,2020-03-31,5,0,23,0.0,0.0,0.0,0.0
SL,Australia,2020-05-16,13,1,59,0.636185,0.0,0.636185,0.636185
SL,Ghana,2020-04-10,7,0,65,0.0,0.0,0.0,0.0
SL,Sri Lanka,2020-04-08,10,0,61,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-05-06,2,0,16,0.0,0.0,0.0,0.0
SL,Hungary,2020-03-21,8,0,39,0.0,0.0,0.0,0.0
SL,Jordan,2020-05-19,15,0,104,0.0,0.0,0.0,0.0
SL,Congo - Brazzaville,2020-04-08,2,0,12,0.0,0.0,0.0,0.0
SL,Tajikistan,2020-05-14,32,0,98,0.0,0.0,0.0,0.0
SL,Brunei,2020-05-11,15,0,49,0.0,0.0,0.0,0.0
SL,Panama,2020-03-28,9,0,53,0.0,0.0,0.0,0.0
SL,Greece,2020-03-25,17,0,49,0.0,0.0,0.0,0.0
SL,Senegal,2020-04-30,7,0,24,0.0,0.0,0.0,0.0
SL,Spain,2020-05-24,21,0,95,0.0,0.0,0.0,0.0
SL,Dominica,2020-04-16,1,0,1,0.0,0.0,0.0,0.0
SL,Djibouti,2020-04-27,1,0,4,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-05-19,6,0,106,0.0,0.0,0.0,0.0
SL,Nicaragua,2020-03-23,23,0,69,0.0,0.0,0.0,0.0
SL,Cuba,2020-05-20,11,0,93,0.0,0.0,0.0,0.0
SL,Kenya,2020-03-27,20,0,114,0.0,0.0,0.0,0.0
SL,Honduras,2020-04-10,14,0,77,0.0,0.0,0.0,0.0
SL,Croatia,2020-04-11,4,0,9,0.0,0.0,0.0,0.0
SL,,2020-04-22,5,0,27,0.0,0.0,0.0,0.0
SL,Costa Rica,2020-04-15,10,0,48,0.0,0.0,0.0,0.0
SL,Mauritania,2020-04-23,5,0,15,0.0,0.0,0.0,0.0
SL,Slovakia,2020-04-28,2,0,9,0.0,0.0,0.0,0.0
SL,Turkmenistan,2020-04-25,5,0,16,0.0,0.0,0.0,0.0
SL,Austria,2020-03-22,12,0,26,0.0,0.0,0.0,0.0
SL,Nicaragua,2020-04-29,10,0,74,0.0,0.0,0.0,0.0
SL,Palau,2020-04-22,1,0,2,0.0,0.0,0.0,0.0
SL,French Guiana,2020-05-12,2,0,10,0.0,0.0,0.0,0.0
SL,Romania,2020-03-29,18,0,45,0.0,0.0,0.0,0.0
SL,Malaysia,2020-04-21,343,4,1284,7.444609,3.08128,5.3573189999999995,5.3573189999999995
SL,Sri Lanka,2020-04-19,16,0,72,0.0,0.0,0.0,0.0
SL,Croatia,2020-05-12,10,0,26,0.0,0.0,0.0,0.0
SL,Cameroon,2020-05-11,7,0,34,0.0,0.0,0.0,0.0
SL,Indonesia,2020-04-08,2814,18,13374,76.273606,3.640074,12.087765999999998,28.538832
SL,Bulgaria,2020-04-25,5,0,16,0.0,0.0,0.0,0.0
SL,Albania,2020-04-12,2,0,12,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-03-29,6,0,33,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-05-17,12,0,144,0.0,0.0,0.0,0.0
SL,Turkmenistan,2020-05-01,1,0,9,0.0,0.0,0.0,0.0
SL,Latvia,2020-04-21,2,0,5,0.0,0.0,0.0,0.0
SL,Tajikistan,2020-04-26,7,0,34,0.0,0.0,0.0,0.0
SL,Ghana,2020-04-26,18,0,77,0.0,0.0,0.0,0.0
SL,Suriname,2020-04-10,1,0,14,0.0,0.0,0.0,0.0
SL,Ghana,2020-03-30,17,0,84,0.0,0.0,0.0,0.0
SL,Sweden,2020-04-14,2,0,16,0.0,0.0,0.0,0.0
SL,Hungary,2020-04-22,6,0,30,0.0,0.0,0.0,0.0
SL,Peru,2020-04-03,82,2,640,71.806080999999992,0.0,6.624663,8.530809
SL,St. Martin,2020-04-19,1,1,1,25.54,9.78,9.78,9.78
SL,Uganda,2020-05-19,1,0,34,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-05-20,9,0,100,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-05-22,4,0,30,0.0,0.0,0.0,0.0
SL,Kazakhstan,2020-05-18,33,0,437,0.0,0.0,0.0,0.0
SL,Somalia,2020-04-21,3,0,13,0.0,0.0,0.0,0.0
SL,Tanzania,2020-05-22,7,0,40,0.0,0.0,0.0,0.0
SL,Tanzania,2020-04-09,5,0,17,0.0,0.0,0.0,0.0
SL,Austria,2020-03-21,2,0,21,0.0,0.0,0.0,0.0
SL,Lebanon,2020-05-17,14,0,64,0.0,0.0,0.0,0.0
SL,Samoa,2020-05-04,1,0,4,0.0,0.0,0.0,0.0
SL,Cape Verde,2020-04-17,1,0,7,0.0,0.0,0.0,0.0
SL,Macao,2020-03-25,1,0,4,0.0,0.0,0.0,0.0
SL,Lithuania,2020-05-08,18,0,27,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-05-18,5,0,31,0.0,0.0,0.0,0.0
SL,Switzerland,2020-04-18,4,0,10,0.0,0.0,0.0,0.0
SL,Rwanda,2020-05-17,2,0,9,0.0,0.0,0.0,0.0
SL,Denmark,2020-04-08,2,0,10,0.0,0.0,0.0,0.0
SL,Lebanon,2020-03-19,5,0,37,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-03-25,2,0,16,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-04-25,3,0,28,0.0,0.0,0.0,0.0
SL,Palestine,2020-03-27,13,0,37,0.0,0.0,0.0,0.0
SL,Syria,2020-04-01,13,0,119,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-03-26,8,0,42,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-05-03,5,0,17,0.0,0.0,0.0,0.0
SL,Malawi,2020-04-18,2,0,18,0.0,0.0,0.0,0.0
SL,Costa Rica,2020-04-13,12,0,47,0.0,0.0,0.0,0.0
SL,Croatia,2020-05-03,5,0,16,0.0,0.0,0.0,0.0
SL,Belgium,2020-04-14,9,0,19,0.0,0.0,0.0,0.0
SL,Benin,2020-05-20,2,0,20,0.0,0.0,0.0,0.0
SL,Senegal,2020-04-03,4,0,17,0.0,0.0,0.0,0.0
SL,Indonesia,2020-05-06,3774,25,18333,31.09201,4.339446,21.214871,27.412862999999998
SL,Germany,2020-04-17,67,0,270,0.0,0.0,0.0,0.0
SL,Colombia,2020-03-17,108,0,529,0.0,0.0,0.0,0.0
SL,Iran,2020-05-12,1413,0,3275,0.0,0.0,0.0,0.0
SL,Honduras,2020-04-13,10,0,61,0.0,0.0,0.0,0.0
SL,Kenya,2020-04-29,26,0,118,0.0,0.0,0.0,0.0
